chrm	start	end	strand	geneName
chrII	380411	381046	W	ID=YBR071W|Name=YBR071W|Ontology_term=GO:0003674,GO:0005737,GO:0005935,GO:0008150
chrII	382030	382674	W	ID=YBR072W|Name=YBR072W|gene=HSP26
chrII	382860	383021	C	ID=YBR072C-A|Name=YBR072C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	383112	385988	W	ID=YBR073W|Name=YBR073W|gene=RDH54
chrII	386286	389216	W	ID=YBR074W|Name=YBR074W|Alias=YBR075W
chrII	390227	391291	W	ID=YBR076W|Name=YBR076W|gene=ECM8
chrII	391351	391617	C	ID=YBR076C-A|Name=YBR076C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	391805	392293	C	ID=YBR077C|Name=YBR077C|gene=SLM4
chrII	393123	394742	W	ID=YBR078W|Name=YBR078W|gene=ECM33
chrII	395383	398277	C	ID=YBR079C|Name=YBR079C|gene=RPG1
chrII	398614	400890	C	ID=YBR080C|Name=YBR080C|gene=SEC18
chrII	401253	405251	C	ID=YBR081C|Name=YBR081C|gene=SPT7
chrII	406628	407169	C	ID=YBR082C|Name=YBR082C|gene=UBC4
chrII	409169	410629	W	ID=YBR083W|Name=YBR083W|gene=TEC1
chrII	411054	413981	W	ID=YBR084W|Name=YBR084W|gene=MIS1
chrII	414186	415261	C	ID=YBR084C-A|Name=YBR084C-A|gene=RPL19A
chrII	415983	416906	W	ID=YBR085W|Name=YBR085W|gene=AAC3
chrII	418907	419164	C	ID=YBR085C-A|Name=YBR085C-A|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrII	420201	423041	C	ID=YBR086C|Name=YBR086C|gene=IST2
chrII	423765	424829	W	ID=YBR087W|Name=YBR087W|gene=RFC5
chrII	424990	425766	C	ID=YBR088C|Name=YBR088C|gene=POL30
chrII	425183	425782	W	ID=YBR089W|Name=YBR089W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	426190	426873	C	ID=YBR089C-A|Name=YBR089C-A|gene=NHP6B
chrII	426333	427058	C	ID=YBR090C|Name=YBR090C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrII	427155	427484	C	ID=YBR091C|Name=YBR091C|gene=TIM12
chrII	427698	429101	C	ID=YBR092C|Name=YBR092C|gene=PHO3
chrII	429548	430951	C	ID=YBR093C|Name=YBR093C|gene=PHO5
chrII	432036	434297	W	ID=YBR094W|Name=YBR094W|gene=PBY1
chrII	434406	435698	C	ID=YBR095C|Name=YBR095C|gene=RXT2
chrII	436021	436713	W	ID=YBR096W|Name=YBR096W|Ontology_term=GO:0003674,GO:0005783,GO:0008150
chrII	436951	441315	W	ID=YBR097W|Name=YBR097W|gene=VPS15
chrII	441515	443590	W	ID=YBR098W|Name=YBR098W|gene=MMS4
chrII	442924	443307	C	ID=YBR099C|Name=YBR099C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	443821	444693	C	ID=YBR101C|Name=YBR101C|gene=FES1
chrII	445062	447323	C	ID=YBR102C|Name=YBR102C|gene=EXO84
chrII	447709	449316	W	ID=YBR103W|Name=YBR103W|gene=SIF2
chrII	449320	449463	C	ID=YBR103C-A|Name=YBR103C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	449667	450656	W	ID=YBR104W|Name=YBR104W|gene=YMC2
chrII	450881	451969	C	ID=YBR105C|Name=YBR105C|gene=VID24
chrII	452658	453224	W	ID=YBR106W|Name=YBR106W|gene=PHO88
chrII	453793	454530	C	ID=YBR107C|Name=YBR107C|gene=IML3
chrII	454822	457665	W	ID=YBR108W|Name=YBR108W|gene=AIM3
chrII	457919	458362	C	ID=YBR109C|Name=YBR109C|gene=CMD1
chrII	458608	458832	W	ID=YBR109W-A|Name=YBR109W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	458872	460221	W	ID=YBR110W|Name=YBR110W|gene=ALG1
chrII	461178	461873	C	ID=YBR111C|Name=YBR111C|gene=YSA1
chrII	462139	462579	W	ID=YBR111W-A|Name=YBR111W-A|gene=SUS1
chrII	462870	465770	C	ID=YBR112C|Name=YBR112C|gene=CYC8
chrII	465566	466048	W	ID=YBR113W|Name=YBR113W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrII	467248	469620	W	ID=YBR114W|Name=YBR114W|gene=RAD16
chrII	469748	473926	C	ID=YBR115C|Name=YBR115C|gene=LYS2
chrII	474199	474726	C	ID=YBR116C|Name=YBR116C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	474392	476437	C	ID=YBR117C|Name=YBR117C|gene=TKL2
chrII	477671	479047	W	ID=YBR118W|Name=YBR118W|gene=TEF2
chrII	479338	480323	W	ID=YBR119W|Name=YBR119W|gene=MUD1
chrII	480435	480923	C	ID=YBR120C|Name=YBR120C|gene=CBP6
chrII	481364	483367	C	ID=YBR121C|Name=YBR121C|gene=GRS1
chrII	482326	482484	C	ID=YBR121C-A|Name=YBR121C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	483970	484503	C	ID=YBR122C|Name=YBR122C|gene=MRPL36
chrII	484742	486691	C	ID=YBR123C|Name=YBR123C|gene=TFC1
chrII	486507	486866	W	ID=YBR124W|Name=YBR124W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	487199	488380	C	ID=YBR125C|Name=YBR125C|gene=PTC4
chrII	488905	490392	C	ID=YBR126C|Name=YBR126C|gene=TPS1
chrII	490850	491056	W	ID=YBR126W-A|Name=YBR126W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	490927	491070	W	ID=YBR126W-B|Name=YBR126W-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	491269	492822	C	ID=YBR127C|Name=YBR127C|gene=VMA2
chrII	493081	494115	C	ID=YBR128C|Name=YBR128C|gene=ATG14
chrII	494353	495339	C	ID=YBR129C|Name=YBR129C|gene=OPY1
chrII	495592	496869	C	ID=YBR130C|Name=YBR130C|gene=SHE3
chrII	497163	499277	W	ID=YBR131W|Name=YBR131W|gene=CCZ1
chrII	497650	497739	C	ID=YBR131C-A|Name=YBR131C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	499652	501442	C	ID=YBR132C|Name=YBR132C|gene=AGP2
chrII	501804	504287	C	ID=YBR133C|Name=YBR133C|gene=HSL7
chrII	504243	504644	W	ID=YBR134W|Name=YBR134W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	504854	505306	W	ID=YBR135W|Name=YBR135W|gene=CKS1
chrII	505668	512774	W	ID=YBR136W|Name=YBR136W|gene=MEC1
chrII	513044	513583	W	ID=YBR137W|Name=YBR137W|Ontology_term=GO:0003674,GO:0005737,GO:0008150,GO:0072380
chrII	513762	515336	C	ID=YBR138C|Name=YBR138C|Alias=HDR1
chrII	515664	517190	W	ID=YBR139W|Name=YBR139W|Ontology_term=GO:0000324,GO:0004185,GO:0017171,GO:0046938
chrII	517350	526628	C	ID=YBR140C|Name=YBR140C|gene=IRA1
chrII	527025	528038	C	ID=YBR141C|Name=YBR141C|Ontology_term=GO:0005730,GO:0008150,GO:0008757
chrII	527167	527262	W	ID=YBR141W-A|Name=YBR141W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	528317	530638	W	ID=YBR142W|Name=YBR142W|gene=MAK5
chrII	530869	532182	C	ID=YBR143C|Name=YBR143C|gene=SUP45
chrII	533235	533549	C	ID=YBR144C|Name=YBR144C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	533762	534817	W	ID=YBR145W|Name=YBR145W|gene=ADH5
chrII	535260	536096	W	ID=YBR146W|Name=YBR146W|gene=MRPS9
chrII	536575	537465	W	ID=YBR147W|Name=YBR147W|gene=RTC2
chrII	537876	539705	W	ID=YBR148W|Name=YBR148W|gene=YSW1
chrII	539987	541021	W	ID=YBR149W|Name=YBR149W|gene=ARA1
chrII	541209	544493	C	ID=YBR150C|Name=YBR150C|gene=TBS1
chrII	545028	545978	W	ID=YBR151W|Name=YBR151W|gene=APD1
chrII	546376	547251	W	ID=YBR152W|Name=YBR152W|gene=SPP381
chrII	547460	548194	W	ID=YBR153W|Name=YBR153W|gene=RIB7
chrII	548362	549009	C	ID=YBR154C|Name=YBR154C|gene=RPB5
chrII	549771	550928	W	ID=YBR155W|Name=YBR155W|gene=CNS1
chrII	551104	553200	C	ID=YBR156C|Name=YBR156C|gene=SLI15
chrII	553543	554310	C	ID=YBR157C|Name=YBR157C|gene=ICS2
chrII	556549	558198	W	ID=YBR158W|Name=YBR158W|gene=AMN1
chrII	558685	559728	W	ID=YBR159W|Name=YBR159W|gene=IFA38
chrII	560078	560974	W	ID=YBR160W|Name=YBR160W|gene=CDC28
chrII	561634	562764	W	ID=YBR161W|Name=YBR161W|gene=CSH1
chrII	563203	564570	C	ID=YBR162C|Name=YBR162C|gene=TOS1
chrII	565231	565428	W	ID=YBR162W-A|Name=YBR162W-A|gene=YSY6
chrII	565723	567480	W	ID=YBR163W|Name=YBR163W|gene=EXO5
chrII	567875	568426	C	ID=YBR164C|Name=YBR164C|gene=ARL1
chrII	568852	569685	W	ID=YBR165W|Name=YBR165W|gene=UBS1
chrII	569842	571200	C	ID=YBR166C|Name=YBR166C|gene=TYR1
chrII	571468	571890	C	ID=YBR167C|Name=YBR167C|gene=POP7
chrII	572371	573612	W	ID=YBR168W|Name=YBR168W|gene=PEX32
chrII	573915	575996	C	ID=YBR169C|Name=YBR169C|gene=SSE2
chrII	576344	578086	C	ID=YBR170C|Name=YBR170C|gene=NPL4
chrII	578364	578984	W	ID=YBR171W|Name=YBR171W|gene=SEC66
chrII	579150	581372	C	ID=YBR172C|Name=YBR172C|gene=SMY2
chrII	581726	582172	C	ID=YBR173C|Name=YBR173C|gene=UMP1
chrII	582338	582652	C	ID=YBR174C|Name=YBR174C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	582408	583355	W	ID=YBR175W|Name=YBR175W|gene=SWD3
chrII	583720	584658	W	ID=YBR176W|Name=YBR176W|gene=ECM31
chrII	584807	586162	C	ID=YBR177C|Name=YBR177C|gene=EHT1
chrII	586071	586445	W	ID=YBR178W|Name=YBR178W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	586547	589114	C	ID=YBR179C|Name=YBR179C|gene=FZO1
chrII	589741	591459	W	ID=YBR180W|Name=YBR180W|gene=DTR1
chrII	591712	592774	C	ID=YBR181C|Name=YBR181C|gene=RPS6B
chrII	593506	594864	C	ID=YBR182C|Name=YBR182C|gene=SMP1
chrII	595361	595555	C	ID=YBR182C-A|Name=YBR182C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	596115	597065	W	ID=YBR183W|Name=YBR183W|gene=YPC1
chrII	597363	598934	W	ID=YBR184W|Name=YBR184W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	599123	599959	C	ID=YBR185C|Name=YBR185C|gene=MBA1
chrII	600553	602360	W	ID=YBR186W|Name=YBR186W|gene=PCH2
chrII	602634	603476	W	ID=YBR187W|Name=YBR187W|gene=GDT1
chrII	603685	604107	C	ID=YBR188C|Name=YBR188C|gene=NTC20
chrII	604508	605508	W	ID=YBR189W|Name=YBR189W|gene=RPS9B
chrII	605966	606277	W	ID=YBR190W|Name=YBR190W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	606270	607140	W	ID=YBR191W|Name=YBR191W|gene=RPL21A
chrII	607149	607223	W	ID=YBR191W-A|Name=YBR191W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	607652	608785	W	ID=YBR192W|Name=YBR192W|gene=RIM2
chrII	609082	609753	C	ID=YBR193C|Name=YBR193C|gene=MED8
chrII	610038	610409	W	ID=YBR194W|Name=YBR194W|gene=AIM4
chrII	610614	611882	C	ID=YBR195C|Name=YBR195C|gene=MSI1
chrII	612236	613900	C	ID=YBR196C|Name=YBR196C|gene=PGI1
chrII	614024	614173	C	ID=YBR196C-A|Name=YBR196C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	614526	614630	C	ID=YBR196C-B|Name=YBR196C-B|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	615203	615856	C	ID=YBR197C|Name=YBR197C|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrII	616127	618523	C	ID=YBR198C|Name=YBR198C|gene=TAF5
chrII	618909	620303	W	ID=YBR199W|Name=YBR199W|gene=KTR4
chrII	620872	622527	W	ID=YBR200W|Name=YBR200W|gene=BEM1
chrII	622983	623147	W	ID=YBR200W-A|Name=YBR200W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	623576	624211	W	ID=YBR201W|Name=YBR201W|gene=DER1
chrII	624493	624696	C	ID=YBR201C-A|Name=YBR201C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	625772	628309	W	ID=YBR202W|Name=YBR202W|gene=MCM7
chrII	629168	631942	W	ID=YBR203W|Name=YBR203W|gene=COS111
chrII	632254	633381	C	ID=YBR204C|Name=YBR204C|gene=LDH1
chrII	633622	634836	W	ID=YBR205W|Name=YBR205W|gene=KTR3
chrII	634601	634924	W	ID=YBR206W|Name=YBR206W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	635146	636543	W	ID=YBR207W|Name=YBR207W|gene=FTH1
chrII	636703	642210	C	ID=YBR208C|Name=YBR208C|gene=DUR1%2C2
chrII	642583	642900	W	ID=YBR209W|Name=YBR209W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	645550	645978	W	ID=YBR210W|Name=YBR210W|gene=ERV15
chrII	646158	647132	C	ID=YBR211C|Name=YBR211C|gene=AME1
chrII	647886	649904	W	ID=YBR212W|Name=YBR212W|gene=NGR1
chrII	650368	651192	W	ID=YBR213W|Name=YBR213W|gene=MET8
chrII	651415	652998	W	ID=YBR214W|Name=YBR214W|gene=SDS24
chrII	653356	655317	W	ID=YBR215W|Name=YBR215W|gene=HPC2
chrII	655576	657600	C	ID=YBR216C|Name=YBR216C|gene=YBP1
chrII	657832	658392	W	ID=YBR217W|Name=YBR217W|gene=ATG12
chrII	658707	662249	C	ID=YBR218C|Name=YBR218C|gene=PYC2
chrII	662499	663303	C	ID=YBR219C|Name=YBR219C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrII	662995	664677	C	ID=YBR220C|Name=YBR220C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrII	665153	666253	C	ID=YBR221C|Name=YBR221C|gene=PDB1
chrII	666538	666642	W	ID=YBR221W-A|Name=YBR221W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	666720	668351	C	ID=YBR222C|Name=YBR222C|gene=PCS60
chrII	668663	670297	C	ID=YBR223C|Name=YBR223C|gene=TDP1
chrII	668721	668840	W	ID=YBR223W-A|Name=YBR223W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	670125	670640	W	ID=YBR224W|Name=YBR224W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrII	670627	673329	W	ID=YBR225W|Name=YBR225W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	673155	673565	C	ID=YBR226C|Name=YBR226C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	673572	675134	C	ID=YBR227C|Name=YBR227C|gene=MCX1
chrII	675313	676227	W	ID=YBR228W|Name=YBR228W|gene=SLX1
chrII	676357	679221	C	ID=YBR229C|Name=YBR229C|gene=ROT2
chrII	679549	680050	C	ID=YBR230C|Name=YBR230C|gene=OM14
chrII	680362	680562	W	ID=YBR230W-A|Name=YBR230W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	682179	683090	C	ID=YBR231C|Name=YBR231C|gene=SWC5
chrII	683373	683732	C	ID=YBR232C|Name=YBR232C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	683428	684669	W	ID=YBR233W|Name=YBR233W|gene=PBP2
chrII	684977	685261	W	ID=YBR233W-A|Name=YBR233W-A|gene=DAD3
chrII	685438	686592	C	ID=YBR234C|Name=YBR234C|gene=ARC40
chrII	686901	690263	W	ID=YBR235W|Name=YBR235W|gene=VHC1
chrII	690383	691693	C	ID=YBR236C|Name=YBR236C|gene=ABD1
chrII	691969	694518	W	ID=YBR237W|Name=YBR237W|gene=PRP5
chrII	695107	697302	C	ID=YBR238C|Name=YBR238C|Ontology_term=GO:0003674,GO:0005737,GO:0005739,GO:0009060,GO:0032592
chrII	698354	699943	C	ID=YBR239C|Name=YBR239C|gene=ERT1
chrII	700490	701842	C	ID=YBR240C|Name=YBR240C|gene=THI2
chrII	702589	704055	C	ID=YBR241C|Name=YBR241C|Ontology_term=GO:0000329,GO:0006810,GO:0016020,GO:0016021,GO:0022891,GO:0055085
chrII	704670	705386	W	ID=YBR242W|Name=YBR242W|Ontology_term=GO:0003674,GO:0005634,GO:0005737,GO:0008150
chrII	705447	706793	C	ID=YBR243C|Name=YBR243C|gene=ALG7
chrII	707528	708016	W	ID=YBR244W|Name=YBR244W|gene=GPX2
chrII	708150	711539	C	ID=YBR245C|Name=YBR245C|gene=ISW1
chrII	711591	712754	W	ID=YBR246W|Name=YBR246W|gene=RRT2
chrII	713004	714455	C	ID=YBR247C|Name=YBR247C|gene=ENP1
chrII	714807	716465	C	ID=YBR248C|Name=YBR248C|gene=HIS7
chrII	716882	717994	C	ID=YBR249C|Name=YBR249C|gene=ARO4
chrII	719033	720604	W	ID=YBR250W|Name=YBR250W|gene=SPO23
chrII	721390	722313	W	ID=YBR251W|Name=YBR251W|gene=MRPS5
chrII	722611	723054	W	ID=YBR252W|Name=YBR252W|gene=DUT1
chrII	723270	723635	W	ID=YBR253W|Name=YBR253W|gene=SRB6
chrII	723736	724263	C	ID=YBR254C|Name=YBR254C|gene=TRS20
chrII	724456	726540	W	ID=YBR255W|Name=YBR255W|gene=MTC4
chrII	726618	727074	C	ID=YBR255C-A|Name=YBR255C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	727386	728102	C	ID=YBR256C|Name=YBR256C|gene=RIB5
chrII	728885	729724	W	ID=YBR257W|Name=YBR257W|gene=POP4
chrII	729734	730162	C	ID=YBR258C|Name=YBR258C|gene=SHG1
chrII	730387	732453	W	ID=YBR259W|Name=YBR259W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	732639	734639	C	ID=YBR260C|Name=YBR260C|gene=RGD1
chrII	734832	735530	C	ID=YBR261C|Name=YBR261C|gene=TAE1
chrII	735720	736040	C	ID=YBR262C|Name=YBR262C|gene=AIM5
chrII	736264	737736	W	ID=YBR263W|Name=YBR263W|gene=SHM1
chrII	737770	738369	C	ID=YBR264C|Name=YBR264C|gene=YPT10
chrII	738582	739544	W	ID=YBR265W|Name=YBR265W|gene=TSC10
chrII	739841	741022	W	ID=YBR267W|Name=YBR267W|gene=REI1
chrII	739936	740388	C	ID=YBR266C|Name=YBR266C|gene=SLM6
chrII	741299	741616	W	ID=YBR268W|Name=YBR268W|gene=MRPL37
chrII	742160	742576	C	ID=YBR269C|Name=YBR269C|gene=FMP21
chrII	742761	744398	C	ID=YBR270C|Name=YBR270C|gene=BIT2
chrII	744852	746111	W	ID=YBR271W|Name=YBR271W|gene=EFM2
chrII	746361	747803	C	ID=YBR272C|Name=YBR272C|gene=HSM3
chrII	748061	749371	C	ID=YBR273C|Name=YBR273C|gene=UBX7
chrII	749594	751177	W	ID=YBR274W|Name=YBR274W|gene=CHK1
chrII	751356	757106	C	ID=YBR275C|Name=YBR275C|gene=RIF1
chrII	757620	760043	C	ID=YBR276C|Name=YBR276C|gene=PPS1
chrII	760215	760616	C	ID=YBR277C|Name=YBR277C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	760294	760899	W	ID=YBR278W|Name=YBR278W|gene=DPB3
chrII	761257	762594	W	ID=YBR279W|Name=YBR279W|gene=PAF1
chrII	762784	764697	C	ID=YBR280C|Name=YBR280C|gene=SAF1
chrII	764970	767606	C	ID=YBR281C|Name=YBR281C|gene=DUG2
chrII	768240	768680	W	ID=YBR282W|Name=YBR282W|gene=MRPL27
chrII	768943	770415	C	ID=YBR283C|Name=YBR283C|gene=SSH1
chrII	771239	773632	W	ID=YBR284W|Name=YBR284W|Ontology_term=GO:0003674,GO:0003876,GO:0005575,GO:0008150
chrII	773922	774356	W	ID=YBR285W|Name=YBR285W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	774700	776313	W	ID=YBR286W|Name=YBR286W|gene=APE3
chrII	776571	777854	W	ID=YBR287W|Name=YBR287W|Alias=ZSP1
chrII	778012	779463	C	ID=YBR288C|Name=YBR288C|gene=APM3
chrII	779667	782384	W	ID=YBR289W|Name=YBR289W|gene=SNF5
chrII	782591	783556	W	ID=YBR290W|Name=YBR290W|gene=BSD2
chrII	783673	784572	C	ID=YBR291C|Name=YBR291C|gene=CTP1
chrII	784702	785073	C	ID=YBR292C|Name=YBR292C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	787006	788430	W	ID=YBR293W|Name=YBR293W|gene=VBA2
chrII	789235	791814	W	ID=YBR294W|Name=YBR294W|gene=SUL1
chrII	792849	796499	W	ID=YBR295W|Name=YBR295W|gene=PCA1
chrII	796798	798522	C	ID=YBR296C|Name=YBR296C|gene=PHO89
chrII	800123	800242	C	ID=YBR296C-A|Name=YBR296C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	800523	801929	W	ID=YBR297W|Name=YBR297W|gene=MAL33
chrII	802631	804475	C	ID=YBR298C|Name=YBR298C|gene=MAL31
chrII	805035	805256	C	ID=YBR298C-A|Name=YBR298C-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	805351	807105	W	ID=YBR299W|Name=YBR299W|gene=MAL32
chrII	808600	809097	C	ID=YBR300C|Name=YBR300C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrII	809057	809419	W	ID=YBR301W|Name=YBR301W|gene=PAU24
chrII	810340	811479	C	ID=YBR302C|Name=YBR302C|gene=COS2
chrIII	1392	2135	W	ID=YCL076W|Name=YCL076W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	6479	8326	C	ID=YCL073C|Name=YCL073C|gene=GEX1
chrIII	9706	11082	W	ID=YCL069W|Name=YCL069W|gene=VBA3
chrIII	11503	12285	C	ID=YCL068C|Name=YCL068C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	12386	13018	C	ID=YCL067C|Name=YCL067C|gene=HMLALPHA2
chrIII	13282	13809	W	ID=YCL066W|Name=YCL066W|gene=HMLALPHA1
chrIII	13751	14119	W	ID=YCL065W|Name=YCL065W|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIII	15798	16880	C	ID=YCL064C|Name=YCL064C|gene=CHA1
chrIII	17290	18561	W	ID=YCL063W|Name=YCL063W|gene=VAC17
chrIII	18816	22106	C	ID=YCL061C|Name=YCL061C|gene=MRC1
chrIII	22429	23379	C	ID=YCL059C|Name=YCL059C|gene=KRR1
chrIII	23523	23981	C	ID=YCL058C|Name=YCL058C|gene=FYV5
chrIII	23584	23925	W	ID=YCL058W-A|Name=YCL058W-A|gene=ADF1
chrIII	24032	24325	C	ID=YCL057C-A|Name=YCL057C-A|gene=MOS1
chrIII	24768	26906	W	ID=YCL057W|Name=YCL057W|gene=PRD1
chrIII	26925	27359	C	ID=YCL056C|Name=YCL056C|gene=PEX34
chrIII	27929	28936	W	ID=YCL055W|Name=YCL055W|gene=KAR4
chrIII	31449	33974	W	ID=YCL054W|Name=YCL054W|gene=SPB1
chrIII	34143	35393	C	ID=YCL052C|Name=YCL052C|gene=PBN1
chrIII	35865	37616	W	ID=YCL051W|Name=YCL051W|gene=LRE1
chrIII	37836	38801	C	ID=YCL050C|Name=YCL050C|gene=APA1
chrIII	39786	40724	C	ID=YCL049C|Name=YCL049C|Ontology_term=GO:0003674,GO:0008150,GO:0016020
chrIII	41488	41727	W	ID=YCL048W-A|Name=YCL048W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	42165	43556	W	ID=YCL048W|Name=YCL048W|gene=SPS22
chrIII	43661	44437	C	ID=YCL047C|Name=YCL047C|gene=POF1
chrIII	44623	46905	C	ID=YCL045C|Name=YCL045C|gene=EMC1
chrIII	46640	46963	W	ID=YCL046W|Name=YCL046W|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	47111	48364	C	ID=YCL044C|Name=YCL044C|gene=MGR1
chrIII	48653	50221	C	ID=YCL043C|Name=YCL043C|gene=PDI1
chrIII	50133	50627	C	ID=YCL041C|Name=YCL041C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
chrIII	50584	50943	W	ID=YCL042W|Name=YCL042W|Ontology_term=GO:0003674,GO:0005737,GO:0008150
chrIII	50838	52340	W	ID=YCL040W|Name=YCL040W|gene=GLK1
chrIII	52645	54882	W	ID=YCL039W|Name=YCL039W|gene=GID7
chrIII	54941	56527	C	ID=YCL038C|Name=YCL038C|gene=ATG22
chrIII	57374	58678	C	ID=YCL037C|Name=YCL037C|gene=SRO9
chrIII	59026	60726	W	ID=YCL036W|Name=YCL036W|gene=GFD2
chrIII	60841	61173	C	ID=YCL035C|Name=YCL035C|gene=GRX1
chrIII	61658	62722	W	ID=YCL034W|Name=YCL034W|gene=LSB5
chrIII	62776	63282	C	ID=YCL033C|Name=YCL033C|gene=MXR2
chrIII	63441	64481	W	ID=YCL032W|Name=YCL032W|gene=STE50
chrIII	64675	65568	C	ID=YCL031C|Name=YCL031C|gene=RRP7
chrIII	65934	68333	C	ID=YCL030C|Name=YCL030C|gene=HIS4
chrIII	68599	69921	C	ID=YCL029C|Name=YCL029C|gene=BIK1
chrIII	70150	71367	W	ID=YCL028W|Name=YCL028W|gene=RNQ1
chrIII	71803	73341	W	ID=YCL027W|Name=YCL027W|gene=FUS1
chrIII	73405	73986	C	ID=YCL026C-B|Name=YCL026C-B|gene=HBN1
chrIII	74704	75285	C	ID=YCL026C-A|Name=YCL026C-A|gene=FRM2
chrIII	76018	77919	C	ID=YCL025C|Name=YCL025C|gene=AGP1
chrIII	78949	79296	C	ID=YCL023C|Name=YCL023C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	79162	82275	W	ID=YCL024W|Name=YCL024W|gene=KCC4
chrIII	81570	82085	C	ID=YCL022C|Name=YCL022C|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	83620	83997	W	ID=YCL021W-A|Name=YCL021W-A|Ontology_term=GO:0003674,GO:0005575,GO:0008150
chrIII	91324	92418	W	ID=YCL018W|Name=YCL018W|gene=LEU2
chrIII	92777	94270	C	ID=YCL017C|Name=YCL017C|gene=NFS1
chrIII	94621	95763	C	ID=YCL016C|Name=YCL016C|gene=DCC1
chrIII	96281	101191	W	ID=YCL014W|Name=YCL014W|gene=BUD3
chrIII	101317	101788	C	ID=YCL012C|Name=YCL012C|Alias=YCL011C-A
chrIII	102075	103358	C	ID=YCL011C|Name=YCL011C|gene=GBP2
chrIII	103571	104350	C	ID=YCL010C|Name=YCL010C|gene=SGF29
chrIII	104619	105548	C	ID=YCL009C|Name=YCL009C|gene=ILV6
chrIII	105696	106853	C	ID=YCL008C|Name=YCL008C|gene=STP22
chrIII	106974	107366	C	ID=YCL007C|Name=YCL007C|Alias=CWH36
chrIII	107023	107417	W	ID=YCL005W-A|Name=YCL005W-A|gene=VMA9
chrIII	108021	108791	W	ID=YCL005W|Name=YCL005W|gene=LDB16
chrIII	109105	110670	W	ID=YCL004W|Name=YCL004W|gene=PGS1
chrIII	110808	111675	C	ID=YCL002C|Name=YCL002C|Ontology_term=GO:0003674,GO:0008150,GO:0016021
